,Timestamp,Instrument,Bid Price,Bid Volume,Ask Price,Ask Volume
1986,11:59:47,SP-FUTURE,2918.25,1261,2918.5,308
1987,11:59:47,SP-FUTURE,2918.5,1247,2918.75,322
1988,11:59:47,ESX-FUTURE,3368.75,368,3369.0,3107
1989,11:59:49,SP-FUTURE,2918.75,1379,2919.0,190
1990,11:59:49,ESX-FUTURE,3368.75,879,3369.0,2596
1991,11:59:49,ESX-FUTURE,3368.75,2424,3369.0,1051
1992,11:59:49,ESX-FUTURE,3368.75,1976,3369.0,1499
1993,11:59:50,SP-FUTURE,2918.5,889,2918.75,680
1994,11:59:51,ESX-FUTURE,3368.75,1373,3369.0,2102
1995,11:59:51,SP-FUTURE,2918.75,156,2919.0,1413
1996,11:59:52,SP-FUTURE,2918.75,34,2919.0,1535
1997,11:59:52,ESX-FUTURE,3368.75,1387,3369.0,2088
1998,11:59:53,SP-FUTURE,2918.5,1476,2918.75,93
1999,11:59:54,ESX-FUTURE,3368.75,1765,3369.0,1710
2000,11:59:54,SP-FUTURE,2917.5,59,2917.75,1510
2001,11:59:55,ESX-FUTURE,3368.75,3428,3369.0,47
2002,11:59:55,SP-FUTURE,2917.5,100,2917.75,1469
2003,11:59:56,SP-FUTURE,2917.5,83,2917.75,1486
2004,11:59:57,ESX-FUTURE,3368.75,3435,3369.0,40
2005,11:59:57,ESX-FUTURE,3368.75,3155,3369.0,320
2006,11:59:58,SP-FUTURE,2917.5,535,2917.75,1034
2007,11:59:58,ESX-FUTURE,3369.5,2847,3369.75,628
2008,11:59:59,SP-FUTURE,2917.25,1398,2917.5,171
2009,12:00:00,SP-FUTURE,2914.0,152,2914.25,1417
2010,12:00:01,ESX-FUTURE,3369.5,2850,3369.75,625
2011,12:00:01,ESX-FUTURE,3369.75,257,3370.0,3218
2012,12:00:01,SP-FUTURE,2913.75,1539,2914.0,30
2013,12:00:02,SP-FUTURE,2913.75,1538,2914.0,31
2014,12:00:02,ESX-FUTURE,3369.75,298,3370.0,3177
2015,12:00:02,SP-FUTURE,2913.75,1090,2914.0,479
2016,12:00:03,SP-FUTURE,2914.5,1215,2914.75,354
2017,12:00:03,ESX-FUTURE,3369.75,298,3370.0,3177
2018,12:00:04,ESX-FUTURE,3369.5,2799,3369.75,676
2019,12:00:04,SP-FUTURE,2914.5,993,2914.75,576
2020,12:00:05,ESX-FUTURE,3369.5,2316,3369.75,1159
2021,12:00:06,SP-FUTURE,2914.5,675,2914.75,894
2022,12:00:06,SP-FUTURE,2915.5,23,2915.75,1546
2023,12:00:06,ESX-FUTURE,3369.5,2244,3369.75,1231
2024,12:00:07,SP-FUTURE,2915.5,380,2915.75,1189
2025,12:00:08,ESX-FUTURE,3370.0,782,3370.25,2693
2026,12:00:08,SP-FUTURE,2915.5,86,2915.75,1483
2027,12:00:08,ESX-FUTURE,3370.0,736,3370.25,2739
2028,12:00:09,SP-FUTURE,2915.75,1383,2916.0,186
2029,12:00:09,ESX-FUTURE,3370.0,1286,3370.25,2189
2030,12:00:10,SP-FUTURE,2916.0,437,2916.25,1132
2031,12:00:10,ESX-FUTURE,3369.75,2418,3370.0,1057
2032,12:00:11,ESX-FUTURE,3370.75,225,3371.0,3250
2033,12:00:11,SP-FUTURE,2916.0,388,2916.25,1181
2034,12:00:12,SP-FUTURE,2916.0,310,2916.25,1259
2035,12:00:12,ESX-FUTURE,3370.75,1933,3371.0,1542
2036,12:00:13,SP-FUTURE,2915.75,560,2916.0,1009
2037,12:00:14,ESX-FUTURE,3370.75,1645,3371.0,1830
2038,12:00:14,SP-FUTURE,2915.5,1250,2915.75,319
2039,12:00:15,SP-FUTURE,2914.75,515,2915.0,1054
2040,12:00:16,ESX-FUTURE,3370.5,1335,3370.75,2140
2041,12:00:16,ESX-FUTURE,3371.25,3071,3371.5,404
2042,12:00:16,SP-FUTURE,2914.5,1467,2914.75,102
2043,12:00:17,ESX-FUTURE,3371.25,1822,3371.5,1653
2044,12:00:18,SP-FUTURE,2914.75,1092,2915.0,477
2045,12:00:19,ESX-FUTURE,3370.0,2130,3370.25,1345
2046,12:00:20,SP-FUTURE,2914.5,26,2914.75,1543
2047,12:00:20,ESX-FUTURE,3370.0,2086,3370.25,1389
2048,12:00:21,SP-FUTURE,2913.75,973,2914.0,596
2049,12:00:21,ESX-FUTURE,3370.0,465,3370.25,3010
2050,12:00:22,SP-FUTURE,2913.75,691,2914.0,878
2051,12:00:23,ESX-FUTURE,3370.0,1916,3370.25,1559
2052,12:00:23,SP-FUTURE,2913.5,830,2913.75,739
2053,12:00:23,ESX-FUTURE,3370.0,2486,3370.25,989
2054,12:00:24,ESX-FUTURE,3370.0,1697,3370.25,1778
2055,12:00:25,SP-FUTURE,2913.5,1519,2913.75,50
2056,12:00:25,ESX-FUTURE,3370.0,1464,3370.25,2011
2057,12:00:25,ESX-FUTURE,3370.0,1508,3370.25,1967
2058,12:00:26,SP-FUTURE,2914.0,138,2914.25,1431
2059,12:00:27,ESX-FUTURE,3370.0,2242,3370.25,1233
2060,12:00:27,SP-FUTURE,2914.5,518,2914.75,1051
2061,12:00:28,SP-FUTURE,2914.25,134,2914.5,1435
2062,12:00:28,ESX-FUTURE,3370.0,2260,3370.25,1215
2063,12:00:29,SP-FUTURE,2914.0,525,2914.25,1044
2064,12:00:29,ESX-FUTURE,3370.5,265,3370.75,3210
2065,12:00:30,SP-FUTURE,2914.0,270,2914.25,1299
2066,12:00:31,ESX-FUTURE,3370.25,3431,3370.5,44
2067,12:00:31,ESX-FUTURE,3370.25,3303,3370.5,172
2068,12:00:32,SP-FUTURE,2913.5,852,2913.75,717
2069,12:00:32,ESX-FUTURE,3370.0,2513,3370.25,962
2070,12:00:33,ESX-FUTURE,3370.0,2322,3370.25,1153
2071,12:00:33,SP-FUTURE,2913.5,763,2913.75,806
2072,12:00:34,ESX-FUTURE,3369.75,2765,3370.0,710
2073,12:00:34,SP-FUTURE,2913.0,829,2913.25,740
2074,12:00:34,ESX-FUTURE,3369.75,2982,3370.0,493
2075,12:00:35,ESX-FUTURE,3369.75,823,3370.0,2652
2076,12:00:35,SP-FUTURE,2913.0,1001,2913.25,568
2077,12:00:36,ESX-FUTURE,3369.75,368,3370.0,3107
2078,12:00:36,SP-FUTURE,2913.0,940,2913.25,629
2079,12:00:37,ESX-FUTURE,3369.75,867,3370.0,2608
2080,12:00:37,SP-FUTURE,2913.0,1529,2913.25,40
2081,12:00:38,ESX-FUTURE,3369.75,878,3370.0,2597
2082,12:00:39,ESX-FUTURE,3369.5,2505,3369.75,970
2083,12:00:39,SP-FUTURE,2913.0,1448,2913.25,121
2084,12:00:40,ESX-FUTURE,3369.25,1001,3369.5,2474
2085,12:00:41,SP-FUTURE,2913.25,36,2913.5,1533
2086,12:00:41,ESX-FUTURE,3369.25,1001,3369.5,2474
2087,12:00:41,ESX-FUTURE,3369.25,2838,3369.5,637
2088,12:00:42,ESX-FUTURE,3369.25,2831,3369.5,644
2089,12:00:42,SP-FUTURE,2913.25,27,2913.5,1542
2090,12:00:43,ESX-FUTURE,3369.25,2831,3369.5,644
2091,12:00:44,SP-FUTURE,2913.25,564,2913.5,1005
2092,12:00:44,ESX-FUTURE,3369.5,766,3369.75,2709
2093,12:00:45,SP-FUTURE,2913.5,957,2913.75,612
2094,12:00:45,SP-FUTURE,2913.5,1097,2913.75,472
2095,12:00:46,ESX-FUTURE,3369.5,9,3369.75,3466
2096,12:00:46,SP-FUTURE,2913.5,1108,2913.75,461
2097,12:00:47,ESX-FUTURE,3369.5,138,3369.75,3337
2098,12:00:48,SP-FUTURE,2913.5,1264,2913.75,305
2099,12:00:48,ESX-FUTURE,3369.5,921,3369.75,2554
2100,12:00:48,SP-FUTURE,2913.5,1461,2913.75,108
2101,12:00:49,SP-FUTURE,2913.5,651,2913.75,918
2102,12:00:49,ESX-FUTURE,3369.25,2256,3369.5,1219
2103,12:00:50,SP-FUTURE,2913.5,1061,2913.75,508
2104,12:00:51,SP-FUTURE,2913.0,283,2913.25,1286
2105,12:00:51,ESX-FUTURE,3369.0,2417,3369.25,1058
2106,12:00:51,SP-FUTURE,2912.25,1171,2912.5,398
2107,12:00:52,SP-FUTURE,2912.25,1172,2912.5,397
2108,12:00:52,ESX-FUTURE,3369.0,1143,3369.25,2332
2109,12:00:53,ESX-FUTURE,3369.0,814,3369.25,2661
2110,12:00:53,SP-FUTURE,2912.5,736,2912.75,833
2111,12:00:54,ESX-FUTURE,3369.25,2604,3369.5,871
2112,12:00:54,SP-FUTURE,2912.5,1099,2912.75,470
2113,12:00:54,SP-FUTURE,2912.5,1134,2912.75,435
2114,12:00:55,ESX-FUTURE,3369.25,2875,3369.5,600
2115,12:00:55,SP-FUTURE,2912.5,1260,2912.75,309
2116,12:00:56,SP-FUTURE,2912.75,949,2913.0,620
2117,12:00:56,ESX-FUTURE,3369.25,2973,3369.5,502
2118,12:00:58,ESX-FUTURE,3369.25,1546,3369.5,1929
2119,12:00:58,ESX-FUTURE,3369.0,1710,3369.25,1765
2120,12:00:59,SP-FUTURE,2913.0,117,2913.25,1452
2121,12:00:59,SP-FUTURE,2913.0,142,2913.25,1427
2122,12:01:00,ESX-FUTURE,3369.0,909,3369.25,2566
2123,12:01:01,SP-FUTURE,2913.0,589,2913.25,980
2124,12:01:02,SP-FUTURE,2913.0,323,2913.25,1246
2125,12:01:02,ESX-FUTURE,3369.0,812,3369.25,2663
2126,12:01:03,ESX-FUTURE,3369.0,10,3369.25,3465
2127,12:01:03,SP-FUTURE,2913.0,320,2913.25,1249
2128,12:01:04,ESX-FUTURE,3369.0,11,3369.25,3464
2129,12:01:04,SP-FUTURE,2917.25,320,2917.5,1249
2130,12:01:05,ESX-FUTURE,3368.5,2974,3368.75,501
2131,12:01:06,ESX-FUTURE,3368.75,284,3369.0,3191
2132,12:01:07,ESX-FUTURE,3368.75,3239,3369.0,236
2133,12:01:07,SP-FUTURE,2917.25,497,2917.5,1072
2134,12:01:08,SP-FUTURE,2917.25,499,2917.5,1070
2135,12:01:08,ESX-FUTURE,3369.0,1739,3369.25,1736
2136,12:01:08,ESX-FUTURE,3368.75,2338,3369.0,1137
2137,12:01:09,SP-FUTURE,2917.0,1141,2917.25,428
2138,12:01:10,ESX-FUTURE,3368.75,1552,3369.0,1923
2139,12:01:10,SP-FUTURE,2917.0,1454,2917.25,115
2140,12:01:11,ESX-FUTURE,3368.75,1635,3369.0,1840
2141,12:01:11,SP-FUTURE,2918.0,500,2918.25,1069
2142,12:01:11,SP-FUTURE,2918.5,22,2918.75,1547
2143,12:01:12,SP-FUTURE,2918.5,75,2918.75,1494
2144,12:01:12,ESX-FUTURE,3368.75,2850,3369.0,625
2145,12:01:13,ESX-FUTURE,3371.75,1023,3372.0,2452
2146,12:01:13,SP-FUTURE,2918.5,45,2918.75,1524
2147,12:01:13,ESX-FUTURE,3371.75,1226,3372.0,2249
2148,12:01:14,ESX-FUTURE,3371.75,1688,3372.0,1787
2149,12:01:14,SP-FUTURE,2918.5,183,2918.75,1386
2150,12:01:15,ESX-FUTURE,3371.75,1672,3372.0,1803
2151,12:01:15,SP-FUTURE,2918.25,830,2918.5,739
2152,12:01:16,SP-FUTURE,2918.0,1524,2918.25,45
2153,12:01:16,ESX-FUTURE,3371.75,1697,3372.0,1778
2154,12:01:17,ESX-FUTURE,3371.75,1888,3372.0,1587
2155,12:01:17,SP-FUTURE,2918.0,1526,2918.25,43
2156,12:01:18,ESX-FUTURE,3371.75,2079,3372.0,1396
2157,12:01:18,SP-FUTURE,2918.75,1315,2919.0,254
2158,12:01:19,ESX-FUTURE,3371.75,1914,3372.0,1561
2159,12:01:20,SP-FUTURE,2917.0,728,2917.25,841
2160,12:01:21,SP-FUTURE,2917.0,705,2917.25,864
2161,12:01:21,ESX-FUTURE,3371.25,1485,3371.5,1990
2162,12:01:21,SP-FUTURE,2917.5,287,2917.75,1282
2163,12:01:22,ESX-FUTURE,3371.25,2527,3371.5,948
2164,12:01:23,ESX-FUTURE,3371.25,2483,3371.5,992
2165,12:01:23,ESX-FUTURE,3371.5,1263,3371.75,2212
2166,12:01:23,SP-FUTURE,2917.25,724,2917.5,845
2167,12:01:25,SP-FUTURE,2917.25,194,2917.5,1375
2168,12:01:25,ESX-FUTURE,3371.5,896,3371.75,2579
2169,12:01:25,SP-FUTURE,2917.25,194,2917.5,1375
2170,12:01:26,ESX-FUTURE,3371.5,3397,3371.75,78
2171,12:01:26,SP-FUTURE,2917.25,117,2917.5,1452
2172,12:01:28,ESX-FUTURE,3371.5,3175,3371.75,300
2173,12:01:28,SP-FUTURE,2917.25,117,2917.5,1452
2174,12:01:29,ESX-FUTURE,3371.5,3044,3371.75,431
2175,12:01:29,SP-FUTURE,2916.5,1050,2916.75,519
2176,12:01:29,ESX-FUTURE,3372.0,1727,3372.25,1748
2177,12:01:30,ESX-FUTURE,3370.25,2303,3370.5,1172
2178,12:01:30,SP-FUTURE,2916.25,477,2916.5,1092
2179,12:01:31,ESX-FUTURE,3370.25,223,3370.5,3252
2180,12:01:32,SP-FUTURE,2916.25,408,2916.5,1161
2181,12:01:32,ESX-FUTURE,3372.25,26,3372.5,3449
2182,12:01:33,SP-FUTURE,2916.25,399,2916.5,1170
2183,12:01:34,SP-FUTURE,2916.25,399,2916.5,1170
2184,12:01:34,ESX-FUTURE,3372.75,1325,3373.0,2150
2185,12:01:34,ESX-FUTURE,3374.75,1449,3375.0,2026
2186,12:01:34,ESX-FUTURE,3374.75,1896,3375.0,1579
2187,12:01:35,ESX-FUTURE,3375.25,1667,3375.5,1808
2188,12:01:35,ESX-FUTURE,3375.25,30,3375.5,3445
2189,12:01:35,ESX-FUTURE,3375.5,2531,3375.75,944
2190,12:01:35,SP-FUTURE,2916.0,1566,2916.25,3
2191,12:01:35,ESX-FUTURE,3375.5,2516,3375.75,959
2192,12:01:36,ESX-FUTURE,3375.5,2467,3375.75,1008
2193,12:01:36,SP-FUTURE,2916.25,1037,2916.5,532
2194,12:01:36,ESX-FUTURE,3375.5,2647,3375.75,828
2195,12:01:37,SP-FUTURE,2916.25,905,2916.5,664
2196,12:01:37,ESX-FUTURE,3375.5,1787,3375.75,1688
2197,12:01:38,ESX-FUTURE,3375.5,2591,3375.75,884
2198,12:01:38,SP-FUTURE,2916.25,417,2916.5,1152
2199,12:01:39,ESX-FUTURE,3375.5,925,3375.75,2550
2200,12:01:40,SP-FUTURE,2916.0,1362,2916.25,207
2201,12:01:40,SP-FUTURE,2915.75,1540,2916.0,29
2202,12:01:41,ESX-FUTURE,3375.5,962,3375.75,2513
2203,12:01:41,ESX-FUTURE,3375.5,995,3375.75,2480
2204,12:01:41,SP-FUTURE,2916.25,27,2916.5,1542
2205,12:01:42,ESX-FUTURE,3375.5,980,3375.75,2495
2206,12:01:42,SP-FUTURE,2916.5,440,2916.75,1129
2207,12:01:43,SP-FUTURE,2916.5,1288,2916.75,281
2208,12:01:43,ESX-FUTURE,3375.75,784,3376.0,2691
2209,12:01:44,SP-FUTURE,2916.75,320,2917.0,1249
2210,12:01:44,ESX-FUTURE,3375.75,542,3376.0,2933
2211,12:01:45,ESX-FUTURE,3375.5,1142,3375.75,2333
2212,12:01:45,SP-FUTURE,2916.75,479,2917.0,1090
2213,12:01:46,SP-FUTURE,2916.5,1447,2916.75,122
2214,12:01:46,ESX-FUTURE,3375.5,1235,3375.75,2240
2215,12:01:46,ESX-FUTURE,3375.5,1862,3375.75,1613
2216,12:01:47,ESX-FUTURE,3375.5,1976,3375.75,1499
2217,12:01:47,SP-FUTURE,2916.5,1562,2916.75,7
2218,12:01:47,ESX-FUTURE,3375.5,1976,3375.75,1499
2219,12:01:48,ESX-FUTURE,3375.5,1982,3375.75,1493
2220,12:01:48,SP-FUTURE,2916.75,283,2917.0,1286
2221,12:01:49,SP-FUTURE,2916.75,1056,2917.0,513
2222,12:01:49,ESX-FUTURE,3375.5,876,3375.75,2599
2223,12:01:50,SP-FUTURE,2917.75,1490,2918.0,79
2224,12:01:51,ESX-FUTURE,3375.25,2153,3375.5,1322
2225,12:01:51,SP-FUTURE,2917.0,924,2917.25,645
2226,12:01:52,ESX-FUTURE,3375.5,476,3375.75,2999
2227,12:01:52,SP-FUTURE,2917.0,528,2917.25,1041
2228,12:01:52,SP-FUTURE,2917.25,431,2917.5,1138
2229,12:01:53,SP-FUTURE,2917.25,157,2917.5,1412
2230,12:01:54,ESX-FUTURE,3375.25,3340,3375.5,135
2231,12:01:54,ESX-FUTURE,3375.25,3411,3375.5,64
2232,12:01:55,ESX-FUTURE,3375.5,317,3375.75,3158
2233,12:01:55,SP-FUTURE,2917.0,1402,2917.25,167
2234,12:01:55,ESX-FUTURE,3375.5,274,3375.75,3201
2235,12:01:56,ESX-FUTURE,3375.5,327,3375.75,3148
2236,12:01:57,SP-FUTURE,2917.0,1544,2917.25,25
2237,12:01:58,ESX-FUTURE,3375.5,333,3375.75,3142
2238,12:01:59,SP-FUTURE,2917.0,1380,2917.25,189
2239,12:01:59,ESX-FUTURE,3375.5,616,3375.75,2859
2240,12:01:59,SP-FUTURE,2917.0,1473,2917.25,96
2241,12:02:00,ESX-FUTURE,3375.5,762,3375.75,2713
2242,12:02:01,ESX-FUTURE,3375.5,1072,3375.75,2403
2243,12:02:01,SP-FUTURE,2917.25,301,2917.5,1268
2244,12:02:01,ESX-FUTURE,3375.5,1295,3375.75,2180
2245,12:02:03,SP-FUTURE,2917.5,764,2917.75,805
2246,12:02:03,ESX-FUTURE,3375.75,1091,3376.0,2384
2247,12:02:04,ESX-FUTURE,3376.0,2181,3376.25,1294
2248,12:02:04,ESX-FUTURE,3375.75,1618,3376.0,1857
2249,12:02:04,SP-FUTURE,2917.0,924,2917.25,645
2250,12:02:05,ESX-FUTURE,3375.5,1321,3375.75,2154
2251,12:02:05,SP-FUTURE,2917.0,442,2917.25,1127
2252,12:02:05,ESX-FUTURE,3375.0,1791,3375.25,1684
2253,12:02:07,ESX-FUTURE,3375.0,1735,3375.25,1740
2254,12:02:07,SP-FUTURE,2916.75,837,2917.0,732
2255,12:02:08,ESX-FUTURE,3375.0,1798,3375.25,1677
2256,12:02:09,SP-FUTURE,2917.0,49,2917.25,1520
2257,12:02:09,ESX-FUTURE,3375.0,1763,3375.25,1712
2258,12:02:09,ESX-FUTURE,3375.0,2439,3375.25,1036
2259,12:02:10,SP-FUTURE,2917.0,941,2917.25,628
2260,12:02:11,ESX-FUTURE,3375.0,3444,3375.25,31
2261,12:02:11,SP-FUTURE,2917.0,413,2917.25,1156
2262,12:02:12,SP-FUTURE,2917.0,418,2917.25,1151
2263,12:02:12,ESX-FUTURE,3375.0,795,3375.25,2680
2264,12:02:13,ESX-FUTURE,3374.75,1968,3375.0,1507
2265,12:02:14,SP-FUTURE,2916.75,1423,2917.0,146
2266,12:02:14,SP-FUTURE,2914.75,1528,2915.0,41
2267,12:02:15,ESX-FUTURE,3374.75,1979,3375.0,1496
2268,12:02:15,SP-FUTURE,2915.0,73,2915.25,1496
2269,12:02:16,ESX-FUTURE,3374.75,1964,3375.0,1511
2270,12:02:16,SP-FUTURE,2915.25,42,2915.5,1527
2271,12:02:17,ESX-FUTURE,3374.75,1954,3375.0,1521
2272,12:02:18,SP-FUTURE,2915.75,684,2916.0,885
2273,12:02:18,ESX-FUTURE,3375.5,2184,3375.75,1291
2274,12:02:18,ESX-FUTURE,3375.5,2368,3375.75,1107
2275,12:02:19,SP-FUTURE,2915.25,846,2915.5,723
2276,12:02:19,ESX-FUTURE,3375.75,1320,3376.0,2155
2277,12:02:20,SP-FUTURE,2915.25,985,2915.5,584
2278,12:02:21,ESX-FUTURE,3375.5,1262,3375.75,2213
2279,12:02:21,ESX-FUTURE,3375.5,1377,3375.75,2098
2280,12:02:22,SP-FUTURE,2915.75,693,2916.0,876
2281,12:02:23,ESX-FUTURE,3374.5,2543,3374.75,932
2282,12:02:23,ESX-FUTURE,3374.75,379,3375.0,3096
2283,12:02:23,SP-FUTURE,2916.75,902,2917.0,667
2284,12:02:24,SP-FUTURE,2917.0,866,2917.25,703
2285,12:02:25,ESX-FUTURE,3374.75,435,3375.0,3040
2286,12:02:25,SP-FUTURE,2917.0,800,2917.25,769
2287,12:02:26,ESX-FUTURE,3374.75,409,3375.0,3066
2288,12:02:26,SP-FUTURE,2917.0,798,2917.25,771
2289,12:02:26,ESX-FUTURE,3374.75,2846,3375.0,629
2290,12:02:27,SP-FUTURE,2917.0,822,2917.25,747
2291,12:02:28,ESX-FUTURE,3374.75,945,3375.0,2530
2292,12:02:29,ESX-FUTURE,3374.75,1434,3375.0,2041
2293,12:02:29,SP-FUTURE,2917.0,753,2917.25,816
2294,12:02:29,SP-FUTURE,2917.0,983,2917.25,586
2295,12:02:31,ESX-FUTURE,3374.5,252,3374.75,3223
2296,12:02:31,SP-FUTURE,2917.0,976,2917.25,593
2297,12:02:32,ESX-FUTURE,3374.25,3431,3374.5,44
2298,12:02:32,SP-FUTURE,2917.0,952,2917.25,617
2299,12:02:33,SP-FUTURE,2916.5,1262,2916.75,307
2300,12:02:33,ESX-FUTURE,3374.25,3027,3374.5,448
2301,12:02:35,ESX-FUTURE,3374.25,2343,3374.5,1132
2302,12:02:35,SP-FUTURE,2917.25,121,2917.5,1448
2303,12:02:36,SP-FUTURE,2917.0,647,2917.25,922
2304,12:02:36,ESX-FUTURE,3374.25,2160,3374.5,1315
2305,12:02:37,SP-FUTURE,2917.0,141,2917.25,1428
2306,12:02:38,ESX-FUTURE,3374.25,2403,3374.5,1072
2307,12:02:39,SP-FUTURE,2914.5,497,2914.75,1072
2308,12:02:39,SP-FUTURE,2914.5,913,2914.75,656
2309,12:02:40,ESX-FUTURE,3374.0,3436,3374.25,39
2310,12:02:40,SP-FUTURE,2914.5,930,2914.75,639
2311,12:02:41,ESX-FUTURE,3374.25,1914,3374.5,1561
2312,12:02:42,SP-FUTURE,2914.5,1172,2914.75,397
2313,12:02:42,ESX-FUTURE,3374.25,1734,3374.5,1741
2314,12:02:43,ESX-FUTURE,3374.0,3254,3374.25,221
2315,12:02:43,SP-FUTURE,2914.5,1098,2914.75,471
2316,12:02:43,ESX-FUTURE,3374.0,3111,3374.25,364
2317,12:02:44,SP-FUTURE,2914.5,1435,2914.75,134
2318,12:02:44,ESX-FUTURE,3374.0,3291,3374.25,184
2319,12:02:44,SP-FUTURE,2914.5,1477,2914.75,92
2320,12:02:45,SP-FUTURE,2914.5,1472,2914.75,97
2321,12:02:46,ESX-FUTURE,3374.0,3167,3374.25,308
2322,12:02:46,SP-FUTURE,2914.5,1562,2914.75,7
2323,12:02:46,SP-FUTURE,2914.5,568,2914.75,1001
2324,12:02:46,SP-FUTURE,2914.25,306,2914.5,1263
2325,12:02:47,ESX-FUTURE,3374.0,3147,3374.25,328
2326,12:02:47,ESX-FUTURE,3374.25,666,3374.5,2809
2327,12:02:47,ESX-FUTURE,3374.25,1032,3374.5,2443
2328,12:02:47,SP-FUTURE,2914.0,1355,2914.25,214
2329,12:02:49,SP-FUTURE,2914.75,660,2915.0,909
2330,12:02:49,ESX-FUTURE,3375.0,1126,3375.25,2349
2331,12:02:49,SP-FUTURE,2914.25,1509,2914.5,60
2332,12:02:50,ESX-FUTURE,3375.0,1116,3375.25,2359
2333,12:02:51,SP-FUTURE,2914.25,1560,2914.5,9
2334,12:02:51,ESX-FUTURE,3375.0,1117,3375.25,2358
2335,12:02:52,SP-FUTURE,2913.5,1003,2913.75,566
2336,12:02:53,ESX-FUTURE,3374.75,3204,3375.0,271
2337,12:02:53,SP-FUTURE,2913.5,1137,2913.75,432
2338,12:02:53,ESX-FUTURE,3374.75,3425,3375.0,50
2339,12:02:53,SP-FUTURE,2913.5,1159,2913.75,410
2340,12:02:54,SP-FUTURE,2913.5,1171,2913.75,398
2341,12:02:55,ESX-FUTURE,3374.75,3423,3375.0,52
2342,12:02:55,SP-FUTURE,2913.5,1180,2913.75,389
2343,12:02:56,ESX-FUTURE,3375.0,1296,3375.25,2179
2344,12:02:57,SP-FUTURE,2913.5,823,2913.75,746
2345,12:02:57,SP-FUTURE,2913.5,905,2913.75,664
2346,12:02:57,ESX-FUTURE,3375.0,3057,3375.25,418
2347,12:02:58,ESX-FUTURE,3375.0,3010,3375.25,465
2348,12:02:58,SP-FUTURE,2913.25,329,2913.5,1240
2349,12:02:58,ESX-FUTURE,3375.0,1445,3375.25,2030
2350,12:02:59,ESX-FUTURE,3375.0,2780,3375.25,695
2351,12:02:59,ESX-FUTURE,3376.25,716,3376.5,2759
2352,12:02:59,SP-FUTURE,2914.25,423,2914.5,1146
2353,12:03:00,ESX-FUTURE,3378.0,3463,3378.25,12
2354,12:03:01,SP-FUTURE,2914.25,390,2914.5,1179
2355,12:03:01,ESX-FUTURE,3378.0,2829,3378.25,646
2356,12:03:02,SP-FUTURE,2914.25,1073,2914.5,496
2357,12:03:02,ESX-FUTURE,3378.25,3433,3378.5,42
2358,12:03:02,ESX-FUTURE,3378.25,2306,3378.5,1169
2359,12:03:02,ESX-FUTURE,3378.25,1624,3378.5,1851
2360,12:03:03,ESX-FUTURE,3378.25,2955,3378.5,520
2361,12:03:04,SP-FUTURE,2914.25,1470,2914.5,99
2362,12:03:05,ESX-FUTURE,3378.25,2998,3378.5,477
2363,12:03:05,SP-FUTURE,2914.5,292,2914.75,1277
2364,12:03:05,ESX-FUTURE,3378.75,1731,3379.0,1744
2365,12:03:05,SP-FUTURE,2913.75,1362,2914.0,207
2366,12:03:06,SP-FUTURE,2913.75,1387,2914.0,182
2367,12:03:07,ESX-FUTURE,3378.75,1810,3379.0,1665
2368,12:03:07,SP-FUTURE,2913.75,678,2914.0,891
2369,12:03:08,ESX-FUTURE,3379.5,2694,3379.75,781
2370,12:03:08,ESX-FUTURE,3379.75,3152,3380.0,323
2371,12:03:08,SP-FUTURE,2912.25,1296,2912.5,273
2372,12:03:10,SP-FUTURE,2912.5,380,2912.75,1189
2373,12:03:10,ESX-FUTURE,3379.75,3153,3380.0,322
2374,12:03:12,SP-FUTURE,2912.5,222,2912.75,1347
2375,12:03:12,ESX-FUTURE,3379.75,3072,3380.0,403
2376,12:03:12,SP-FUTURE,2912.5,1373,2912.75,196
2377,12:03:13,ESX-FUTURE,3380.0,738,3380.25,2737
2378,12:03:13,ESX-FUTURE,3380.0,736,3380.25,2739
2379,12:03:13,SP-FUTURE,2912.75,962,2913.0,607
2380,12:03:14,SP-FUTURE,2913.5,1040,2913.75,529
2381,12:03:14,ESX-FUTURE,3380.0,2061,3380.25,1414
2382,12:03:15,SP-FUTURE,2913.25,1533,2913.5,36
2383,12:03:15,ESX-FUTURE,3380.0,1069,3380.25,2406
2384,12:03:16,SP-FUTURE,2913.25,1314,2913.5,255
2385,12:03:16,ESX-FUTURE,3380.0,2418,3380.25,1057
2386,12:03:17,SP-FUTURE,2913.5,1306,2913.75,263
2387,12:03:17,ESX-FUTURE,3380.0,2395,3380.25,1080
2388,12:03:18,SP-FUTURE,2913.5,1145,2913.75,424
2389,12:03:18,ESX-FUTURE,3380.0,2702,3380.25,773
2390,12:03:19,SP-FUTURE,2913.5,1150,2913.75,419
2391,12:03:20,ESX-FUTURE,3380.0,3038,3380.25,437
2392,12:03:20,ESX-FUTURE,3379.25,1620,3379.5,1855
2393,12:03:20,SP-FUTURE,2914.0,272,2914.25,1297
2394,12:03:22,ESX-FUTURE,3379.25,98,3379.5,3377
2395,12:03:22,SP-FUTURE,2914.0,191,2914.25,1378
2396,12:03:23,ESX-FUTURE,3379.0,2616,3379.25,859
2397,12:03:23,SP-FUTURE,2914.0,34,2914.25,1535
2398,12:03:24,SP-FUTURE,2914.0,188,2914.25,1381
2399,12:03:24,ESX-FUTURE,3379.0,2009,3379.25,1466
